#,"./SRR14530610_trimmed.bam","./SRR14530611_trimmed.bam","./SRR14530612_trimmed.bam","./SRR14530613_trimmed.bam","./SRR14530614_trimmed.bam","./SRR14530615_trimmed.bam","./SRR14530616_trimmed.bam","./SRR14530617_trimmed.bam"
Geneid,./SRR14530610_trimmed.bam,./SRR14530611_trimmed.bam,./SRR14530612_trimmed.bam,./SRR14530613_trimmed.bam,./SRR14530614_trimmed.bam,./SRR14530615_trimmed.bam,./SRR14530616_trimmed.bam,./SRR14530617_trimmed.bam
ENSG00000255413,1,0,0,0,0,0,0,0
ENSG00000147509,16,0,5,0,38,0,4,6
ENSG00000253513,3,0,3,0,0,0,1,0
ENSG00000253556,0,0,0,0,0,0,0,0
ENSG00000282989,4,0,4,0,26,0,5,1
ENSG00000253176,3,0,4,0,0,0,2,0
ENSG00000230169,0,0,0,0,0,0,1,0
ENSG00000253173,7,0,2,14,1,0,7,4
ENSG00000034677,221,157,511,75,385,0,124,578
ENSG00000253580,6,0,0,0,0,0,5,0
ENSG00000272010,0,0,0,0,0,0,1,1
ENSG00000253322,0,0,0,3,0,0,3,0
ENSG00000104388,255,1,824,173,274,528,104,341
ENSG00000147576,4,0,25,1,16,0,3,14
ENSG00000253945,1,0,0,9,0,0,3,0
ENSG00000179041,36,0,127,0,39,0,14,27
ENSG00000246366,14,0,3,13,6,0,12,8
ENSG00000255364,0,0,0,18,2,0,3,0
ENSG00000287819,4,0,0,0,12,0,10,0
ENSG00000120903,50,0,55,12,77,141,45,75
ENSG00000260368,9,0,78,0,24,0,39,68
ENSG00000270865,0,0,1,23,1,0,0,0
ENSG00000254213,12,0,7,43,2,0,8,0
ENSG00000104375,55,0,111,26,90,0,43,29
ENSG00000147614,6,0,0,26,10,0,7,1
ENSG00000286362,5,0,1,0,0,0,4,2
ENSG00000261087,5,101,9,0,12,0,4,3
ENSG00000286701,3,0,1,16,0,0,4,1
ENSG00000188778,1,0,0,21,0,0,1,2
ENSG00000283157,1,0,0,1,0,0,4,0
ENSG00000254253,5,0,0,0,0,0,5,0
ENSG00000254343,2,0,1,1,1,0,0,0
ENSG00000214803,1,0,2,0,1,0,9,4
ENSG00000254334,1,0,0,6,9,0,6,0
ENSG00000253629,0,0,0,0,0,0,0,0
ENSG00000184156,19,104,1,23,9,0,16,2
ENSG00000285890,0,0,0,0,3,0,2,0
ENSG00000213873,2,0,0,0,1,0,2,0
ENSG00000254275,9,0,5,68,32,89,13,3
ENSG00000253651,0,0,0,23,0,0,2,0
ENSG00000253124,0,0,0,0,0,0,0,0
ENSG00000254112,1,0,2,0,0,0,5,0
ENSG00000248838,4,97,0,39,6,0,5,0
ENSG00000253479,0,116,0,18,0,0,1,0
ENSG00000285655,0,0,0,0,0,0,0,0
ENSG00000272479,0,0,2,0,0,0,0,0
ENSG00000253745,4,0,2,0,5,0,1,1
ENSG00000198846,49,8,68,3,119,109,41,85
ENSG00000153317,1101,855,3628,801,1365,8165,399,1602
ENSG00000147654,16,0,79,4,34,0,15,31
ENSG00000180828,1,0,0,20,6,0,0,0
ENSG00000253656,13,0,1,6,5,0,6,0
ENSG00000147676,2,0,2,0,4,0,3,0
ENSG00000253994,3,0,0,0,0,0,0,0
ENSG00000182674,10,2,2,35,21,0,11,3
ENSG00000213003,3,0,3,0,7,0,0,1
ENSG00000287949,2,0,1,0,4,0,3,0
ENSG00000176853,291,106,777,86,519,0,202,872
ENSG00000253318,9,0,0,0,1,0,19,2
ENSG00000283674,25,6,18,46,72,0,29,22
ENSG00000253544,0,0,0,4,2,0,3,0
ENSG00000155926,1185,398,2331,376,1668,646,369,856
ENSG00000242206,0,0,0,0,0,0,1,0
ENSG00000287736,159,0,126,10,268,0,33,119
ENSG00000046889,29,0,2,31,22,0,47,0
ENSG00000287467,13,0,2,0,12,0,5,3
ENSG00000253111,6,0,5,6,1,0,3,2
ENSG00000254065,3,0,0,0,0,0,2,0
ENSG00000254037,0,0,0,0,4,0,1,1
ENSG00000227514,0,0,0,0,0,0,0,0
ENSG00000253432,3,0,0,0,8,0,9,0
ENSG00000247081,32,0,2,65,31,0,45,9
ENSG00000274572,0,0,0,0,4,0,3,0
ENSG00000286034,4,0,0,14,3,0,9,0
ENSG00000184374,13,0,0,0,16,0,26,1
ENSG00000227753,3,0,0,0,2,0,2,0
ENSG00000287230,1,0,0,0,2,0,1,0
ENSG00000235165,3,0,0,3,6,0,2,0
ENSG00000286937,3,0,0,0,1,0,2,0
ENSG00000136997,70,25,280,0,158,0,64,85
ENSG00000253756,0,0,0,0,0,0,0,0
ENSG00000259820,9,0,3,0,21,0,9,2
ENSG00000156787,110,0,173,19,157,0,46,81
ENSG00000287826,3,0,0,0,0,0,10,0
ENSG00000253167,1,0,0,0,1,0,0,4
ENSG00000169946,37,114,2,16,9,0,40,2
ENSG00000254178,0,0,0,0,0,0,0,0
ENSG00000253621,0,0,0,0,0,0,1,0
ENSG00000253434,1,0,0,9,9,0,14,1
ENSG00000253972,2,0,0,0,4,0,4,0
ENSG00000253877,25,0,4,1,25,0,20,1
ENSG00000253389,1,0,0,0,0,0,1,0
ENSG00000254557,1,0,2,0,1,0,1,3
ENSG00000243939,2,0,0,0,5,0,4,0
ENSG00000283686,0,0,0,0,0,0,5,0
ENSG00000254294,7,0,1,0,1,0,10,4
ENSG00000104549,20,0,122,43,57,0,28,98
ENSG00000254081,13,0,0,0,13,0,13,2
ENSG00000169439,10,0,9,4,22,0,12,41
ENSG00000253988,6,0,0,0,6,0,4,0
ENSG00000286010,42,0,37,0,84,0,13,10
ENSG00000255130,0,0,1,0,0,0,0,0
ENSG00000205038,44,518,8,337,16,3925,45,23
ENSG00000253782,2,0,2,0,0,0,4,0
ENSG00000083307,33,0,6,70,35,0,36,0
ENSG00000254230,0,0,0,0,0,0,0,0
ENSG00000158106,31,0,140,25,114,0,62,59
ENSG00000225885,18,0,9,37,2,0,9,2
ENSG00000286337,6,0,7,27,6,0,1,0
ENSG00000254394,10,0,2,39,0,0,4,0
ENSG00000253819,24,43,1,0,7,91,31,5
ENSG00000280725,2,0,0,0,2,0,7,0
ENSG00000254028,0,0,22,0,0,0,4,2
ENSG00000248231,0,0,1,0,3,0,12,2
ENSG00000147592,4,0,11,0,14,0,0,1
ENSG00000198576,7,0,5,0,5,0,10,0
ENSG00000243761,0,0,0,0,0,0,0,0
ENSG00000067167,202,3,883,102,383,812,89,295
ENSG00000167656,1,0,0,0,3,0,17,1
ENSG00000253288,11,0,1,3,0,0,2,3
ENSG00000254278,0,0,0,0,0,0,4,2
ENSG00000288067,8,0,3,2,3,0,12,3
ENSG00000140396,682,704,1402,351,1227,919,177,859
ENSG00000042832,72,0,64,142,112,0,87,36
ENSG00000255033,0,0,0,0,0,0,0,0
ENSG00000253407,3,0,1,20,2,0,5,2
ENSG00000164930,9,0,19,28,16,0,14,11
ENSG00000164764,7,0,3,60,16,0,14,3
ENSG00000253672,0,0,0,17,0,0,0,0
ENSG00000184428,120,1,311,45,201,0,175,184
ENSG00000160932,260,28,723,18,2389,103,358,5310
ENSG00000241105,0,0,0,0,5,0,0,0
ENSG00000285817,2,0,0,2,3,0,3,0
ENSG00000241204,4,0,1,0,3,0,13,0
ENSG00000104499,2,0,0,0,0,0,4,1
ENSG00000253971,0,0,1,0,8,2,0,1
ENSG00000271113,5,0,0,0,0,0,2,1
ENSG00000278898,3,0,0,0,1,0,9,0
ENSG00000253783,0,1,0,0,0,0,0,0
ENSG00000253561,0,0,0,0,0,0,3,2
ENSG00000253433,0,0,0,0,0,0,6,0
ENSG00000253143,1,0,0,0,7,0,0,2
ENSG00000253156,1,0,0,0,0,0,0,0
ENSG00000270137,1,0,1,0,5,0,0,2
ENSG00000277494,4,0,2,1,6,0,12,3
ENSG00000253728,1,0,0,0,0,0,0,0
ENSG00000234616,179,200,283,220,337,122,79,122
ENSG00000197353,14,0,51,16,1,0,3,3
ENSG00000283992,0,0,1,0,0,0,0,0
ENSG00000261220,49,0,117,0,97,0,16,36
ENSG00000253521,29,0,5,98,29,0,18,1
ENSG00000179142,4,0,0,8,4,0,14,2
ENSG00000253627,3,0,0,0,0,0,1,0
ENSG00000281641,3,0,0,36,17,0,19,1
ENSG00000277576,0,0,0,0,0,0,0,0
ENSG00000261044,1,0,0,0,0,0,2,1
ENSG00000185730,50,1,96,0,119,0,25,14
ENSG00000287201,28,1,38,2,40,0,3,27
ENSG00000253421,4,0,0,0,5,0,1,0
ENSG00000254255,4,0,0,0,3,0,0,3
ENSG00000147655,9,1,0,49,9,0,12,6
ENSG00000254313,0,0,0,0,0,0,0,0
ENSG00000254389,1,0,2,0,0,0,9,6
ENSG00000243328,1,0,0,0,0,1,0,1
ENSG00000225259,6,0,31,0,13,0,11,19
ENSG00000279518,4,1,1,9,0,0,3,1
ENSG00000253715,0,0,0,0,3,0,0,0
ENSG00000232722,3,0,2,0,5,0,3,1
ENSG00000253165,0,0,0,0,0,0,3,0
ENSG00000249917,23,0,3,7,16,0,20,0
ENSG00000254083,4,0,1,0,1,0,6,1
ENSG00000240237,0,0,0,0,0,0,0,0
ENSG00000253153,0,0,0,0,0,0,0,0
ENSG00000171045,43,186,92,0,61,0,35,49
ENSG00000131773,15,0,8,0,10,0,30,6
ENSG00000264668,0,0,0,0,0,0,0,0
ENSG00000254076,11,0,4,74,0,0,12,0
ENSG00000126233,4,0,4,2,18,0,7,0
ENSG00000223697,3,0,3,0,12,0,1,4
ENSG00000271240,0,0,0,0,0,0,0,0
ENSG00000250571,66,0,64,0,103,0,12,23
ENSG00000008513,545,120,1622,270,1285,926,223,433
ENSG00000254372,3,0,2,0,0,0,1,0
ENSG00000155897,32,0,4,7,8,0,41,0
ENSG00000253259,6,0,0,20,1,0,12,1
ENSG00000253593,8,0,78,0,21,0,3,0
ENSG00000147724,60,5,5,140,28,0,87,4
ENSG00000283197,40,0,41,0,70,0,16,28
ENSG00000261693,8,0,26,2,1,0,5,4
ENSG00000286535,9,0,4,0,7,2,9,4
ENSG00000253970,2,0,0,0,0,0,0,0
ENSG00000254249,0,0,0,0,0,0,0,0
ENSG00000180155,23,0,40,0,5,0,23,10
ENSG00000254258,0,3,0,0,3,0,1,1
ENSG00000286122,10,0,13,0,17,0,5,5
ENSG00000284505,0,0,1,0,0,0,0,1
ENSG00000178764,309,1,640,24,392,142,188,281
ENSG00000248492,0,0,0,0,0,0,0,0
ENSG00000286266,12,0,2,12,32,0,24,2
ENSG00000253824,9,0,0,0,0,0,3,1
ENSG00000253992,3,0,1,0,0,0,5,0
ENSG00000181638,34,216,63,0,114,0,46,19
ENSG00000261710,7,0,0,0,3,0,16,2
ENSG00000253286,8,0,2,0,11,0,14,0
ENSG00000259631,1,0,1,0,0,0,0,0
ENSG00000206144,3,0,0,0,0,0,6,0
ENSG00000254227,0,0,0,0,0,0,0,0
ENSG00000253868,16,53,0,25,4,0,24,1
ENSG00000253470,2,0,0,0,2,0,4,1
ENSG00000271560,0,0,0,0,0,0,0,0
ENSG00000147604,1038,133,4593,507,1706,82,867,2044
ENSG00000254361,2,0,0,43,16,0,9,0
ENSG00000253916,9,0,0,0,0,0,7,0
ENSG00000104324,359,277,806,31,302,68,172,555
ENSG00000283176,3,1,5,0,6,0,1,1
ENSG00000136986,145,2,536,23,375,2,99,262
ENSG00000253607,3,0,2,0,4,0,0,8
ENSG00000255313,3,0,0,0,1,0,1,0
ENSG00000066855,20,0,44,0,34,0,23,18
ENSG00000255000,0,0,1,0,0,0,0,0
ENSG00000287332,3,0,0,16,0,0,7,0
ENSG00000253372,36,1,27,0,31,117,13,69
ENSG00000250563,1,0,0,0,3,0,1,0
ENSG00000169436,34,7,7,47,50,0,61,6
ENSG00000253541,0,0,0,0,0,0,0,0
ENSG00000253668,0,0,0,0,0,0,1,0
ENSG00000253841,0,0,0,0,0,0,0,0
ENSG00000287677,15,1,2,51,9,0,41,3
ENSG00000164796,24,82,2,30,33,34,38,1
ENSG00000160886,2,0,0,0,0,0,1,0
ENSG00000253567,2,0,0,0,1,0,2,0
ENSG00000254348,0,0,0,0,4,0,1,0
ENSG00000254431,4,0,0,0,7,0,3,0
ENSG00000250115,1,0,2,0,0,0,4,0
ENSG00000130193,40,2,81,10,73,0,36,12
ENSG00000251218,1,0,0,22,1,0,2,0
ENSG00000164929,8,0,8,0,21,0,17,1
ENSG00000255325,3,0,0,0,4,0,1,1
ENSG00000167653,10,0,1,0,7,0,10,1
ENSG00000253949,1,0,0,0,9,0,5,0
ENSG00000172164,156,95,414,366,297,1064,100,201
ENSG00000047249,94,1,266,78,137,111,45,135
ENSG00000271048,0,0,0,0,0,0,2,0
ENSG00000254183,0,0,0,0,0,0,0,0
ENSG00000255206,0,0,0,0,3,0,2,0
ENSG00000228224,8,0,3,0,12,0,5,2
ENSG00000286946,1,0,0,0,0,0,2,0
ENSG00000254150,0,0,0,0,1,0,0,0
ENSG00000248720,5,0,3,14,1,0,2,0
ENSG00000253806,0,0,0,0,0,0,0,0
ENSG00000272384,5,0,39,13,4,0,23,36
ENSG00000250290,9,0,1,20,6,0,2,1
ENSG00000244413,1,0,0,0,2,0,0,0
ENSG00000272456,0,0,0,0,12,0,1,0
ENSG00000156831,87,139,170,22,117,0,40,70
ENSG00000240919,0,0,0,24,0,0,1,0
ENSG00000272172,0,0,3,0,0,0,0,0
ENSG00000255366,1,0,2,10,9,0,8,0
ENSG00000181195,5,69,1,0,6,0,3,2
ENSG00000287322,8,12,0,0,12,0,10,1
ENSG00000253915,10,0,1,0,17,3,7,2
ENSG00000272043,4,0,30,0,3,0,12,11
ENSG00000253679,10,0,0,0,11,0,1,1
ENSG00000287479,5,0,0,2,0,0,6,4
ENSG00000253282,0,0,3,0,1,0,3,0
ENSG00000182307,39,0,148,72,87,0,45,72
ENSG00000272037,10,1,7,4,2,0,1,5
ENSG00000240870,2,0,0,0,0,0,0,0
ENSG00000066827,136,193,188,52,150,9,52,106
ENSG00000156795,25,56,56,4,55,0,26,12
ENSG00000253923,2,0,0,2,3,1,1,0
ENSG00000285683,0,0,1,0,0,0,2,0
ENSG00000254332,2,6,5,11,3,254,4,5
ENSG00000248690,12,0,2,0,3,0,8,0
ENSG00000254241,4,0,1,0,6,0,3,0
ENSG00000253373,0,0,0,33,2,0,0,1
ENSG00000254209,2,0,1,21,5,0,7,1
ENSG00000255122,2,0,1,0,4,0,0,7
ENSG00000104332,34,0,0,29,7,0,16,1
ENSG00000147573,16,195,0,7,7,0,12,1
ENSG00000147571,0,0,0,0,0,0,2,0
ENSG00000286927,1,0,0,1,0,0,2,1
ENSG00000173334,3147,192,12478,633,1956,4,674,1918
ENSG00000253107,5,0,1,0,0,0,3,1
ENSG00000170961,5,0,0,8,1,0,10,2
ENSG00000254008,7,0,0,0,2,0,16,2
ENSG00000254388,3,0,0,0,5,0,5,2
ENSG00000253956,2,0,0,0,0,0,3,1
ENSG00000156802,51,53,120,56,92,1,60,88
ENSG00000253122,0,0,0,0,0,0,0,0
ENSG00000239872,7,0,1,20,2,0,6,0
ENSG00000222589,0,0,1,0,0,0,2,0
ENSG00000242079,0,0,0,0,1,0,3,0
ENSG00000206661,0,0,0,0,0,0,0,0
ENSG00000222546,1,0,0,0,0,0,2,0
ENSG00000263407,0,0,0,8,0,0,0,0
ENSG00000239078,0,0,0,0,0,0,0,0
ENSG00000197334,0,0,1,0,1,0,3,0
ENSG00000284321,0,0,0,0,0,0,0,0
ENSG00000263616,1,0,0,0,0,0,1,0
ENSG00000207244,0,0,0,0,0,0,0,0
ENSG00000207415,0,0,0,0,0,0,0,0
ENSG00000201815,0,0,0,0,0,0,0,0
ENSG00000263762,0,0,0,0,0,0,0,0
ENSG00000212433,2,0,0,0,1,0,0,0
ENSG00000200713,0,0,0,0,0,0,0,0
ENSG00000264512,0,0,0,0,0,0,0,0
ENSG00000283210,0,0,0,0,3,0,1,0
ENSG00000207128,0,0,0,0,0,0,0,0
ENSG00000266206,0,0,0,0,0,0,0,0
ENSG00000207701,0,0,0,8,1,0,2,0
ENSG00000283523,0,0,0,0,0,0,0,0
ENSG00000200630,1,0,0,0,0,0,2,0
ENSG00000252179,0,0,0,0,0,0,0,0
ENSG00000264092,1,0,1,0,0,0,0,0
ENSG00000222267,1,1,1,0,2,0,0,2
ENSG00000207600,0,0,1,0,7,0,0,0
ENSG00000206996,0,0,0,0,0,0,0,0
ENSG00000201157,0,0,1,0,3,0,1,0
ENSG00000207027,0,0,0,0,0,0,0,0
ENSG00000201761,0,0,0,0,0,0,0,0
ENSG00000207201,1,0,0,0,1,0,1,0
ENSG00000252264,0,0,0,0,0,0,0,0
ENSG00000206950,0,0,0,0,0,0,0,0
ENSG00000252035,0,0,0,0,0,0,0,0
ENSG00000199127,0,0,0,0,0,0,0,0
ENSG00000222862,0,0,0,0,0,0,0,0
ENSG00000274988,0,0,0,0,0,0,1,0
ENSG00000202242,0,0,0,0,0,0,0,0
ENSG00000252067,0,0,0,0,0,0,0,0
ENSG00000264788,0,0,0,0,0,0,0,0
ENSG00000240189,5,0,1,0,0,0,3,0
ENSG00000254172,0,0,0,0,0,0,0,0
ENSG00000239175,3,0,0,0,0,0,0,0
ENSG00000200719,2,0,1,0,3,0,1,0
ENSG00000284280,0,0,0,0,0,0,0,0
ENSG00000273836,0,0,1,0,3,0,0,0
ENSG00000252505,0,0,0,0,0,0,0,0
ENSG00000221616,0,0,0,0,0,0,0,0
ENSG00000223215,0,0,0,0,0,0,0,0
ENSG00000199620,1,0,0,0,0,0,0,0
ENSG00000263794,0,0,0,0,0,0,0,0
ENSG00000253437,0,0,0,0,0,0,0,0
ENSG00000253739,0,0,0,0,0,0,3,0
ENSG00000274705,0,0,0,26,2,0,0,0
ENSG00000283450,0,0,0,0,0,0,0,0
ENSG00000207101,0,0,0,0,0,0,0,0
ENSG00000241834,0,0,1,0,0,0,0,1
ENSG00000252735,0,0,0,0,0,0,0,0
ENSG00000206871,0,0,0,0,0,0,0,0
ENSG00000238936,0,0,0,0,0,0,0,0
ENSG00000265847,1,0,0,0,0,0,5,0
ENSG00000276685,0,0,0,0,0,0,0,0
ENSG00000252710,0,0,0,0,0,0,0,0
ENSG00000222099,0,0,0,0,0,0,2,0
ENSG00000206867,0,0,0,0,0,0,0,0
ENSG00000239039,14,0,149,0,13,0,2,13
ENSG00000274467,0,0,0,0,0,0,0,0
ENSG00000242719,3,0,0,0,3,0,0,0
ENSG00000202514,5,0,4,0,9,0,5,4
ENSG00000284062,0,0,0,0,1,0,0,0
ENSG00000207369,0,0,0,0,0,0,0,0
ENSG00000265075,0,0,0,0,0,0,0,0
ENSG00000284351,0,0,0,0,0,0,0,0
ENSG00000277418,0,0,0,0,0,0,0,0
ENSG00000199640,0,0,0,0,0,0,0,0
ENSG00000207361,0,0,0,0,0,0,0,0
ENSG00000251835,1,0,0,0,0,0,0,0
ENSG00000201316,0,0,0,0,0,0,0,0
ENSG00000263372,0,0,0,0,0,0,0,0
ENSG00000206852,0,0,0,0,0,0,0,0
ENSG00000200528,0,0,0,18,0,0,0,0
ENSG00000276353,1,0,0,0,0,0,0,0
ENSG00000200986,0,0,0,0,0,0,0,0
ENSG00000241032,0,0,0,0,3,0,2,4
ENSG00000222955,0,0,0,0,0,0,0,0
ENSG00000201231,0,0,0,0,0,0,0,0
ENSG00000201763,2,0,0,0,0,0,3,0
ENSG00000252358,0,0,0,0,0,0,0,0
ENSG00000264408,1,0,2,0,1,0,1,0
ENSG00000202265,1,0,0,0,0,0,0,0
ENSG00000199212,0,0,0,0,1,0,1,0
ENSG00000222898,1,0,2,0,0,0,3,0
ENSG00000206975,0,0,0,0,0,0,0,0
ENSG00000239580,0,0,2,0,0,0,0,1
ENSG00000252210,0,0,0,0,0,0,0,0
ENSG00000212473,4,0,0,0,0,0,0,0
ENSG00000200714,1,0,0,0,6,0,0,0
ENSG00000222205,0,0,0,0,0,0,1,0
ENSG00000206853,0,0,0,12,0,0,0,0
ENSG00000222889,0,0,0,0,0,0,2,0
ENSG00000277740,3,0,0,0,5,0,9,0
ENSG00000244107,0,0,0,0,0,0,0,0
ENSG00000206949,0,0,0,0,0,0,0,0
ENSG00000207816,0,0,0,0,0,0,0,0
ENSG00000243532,4,0,2,0,0,0,12,0
ENSG00000252594,0,0,0,0,0,0,1,0
ENSG00000275128,0,0,0,0,0,0,0,0
ENSG00000223220,1,0,0,0,0,0,0,0
ENSG00000252509,0,0,0,0,0,0,0,0
ENSG00000252057,0,0,0,0,0,0,0,0
ENSG00000206649,0,0,0,0,0,0,0,0
ENSG00000239184,0,0,0,0,0,0,0,0
ENSG00000200191,1,0,0,0,0,0,0,0
ENSG00000238808,0,0,0,0,0,0,0,0
ENSG00000252884,0,0,0,0,0,0,0,0
ENSG00000223293,0,0,0,0,0,0,1,0
ENSG00000212429,0,0,0,0,0,0,0,0
ENSG00000243951,0,0,1,0,4,0,5,0
ENSG00000222231,0,0,0,0,0,0,1,0
ENSG00000223327,1,0,0,0,0,0,2,0
ENSG00000238884,0,0,0,0,0,0,1,0
ENSG00000251904,0,0,0,0,0,0,0,0
ENSG00000277604,0,0,0,0,0,0,0,0
ENSG00000199405,0,0,3,0,21,0,2,9
ENSG00000207359,0,0,0,0,0,0,0,0
ENSG00000277063,0,0,0,0,0,0,0,0
ENSG00000265588,0,0,0,0,0,0,0,0
ENSG00000207036,2,0,1,12,1,0,0,5
ENSG00000206701,0,0,0,0,0,0,0,0
ENSG00000202095,0,0,0,0,0,0,0,0
ENSG00000202112,0,0,0,0,0,0,0,0
ENSG00000266194,2,0,0,0,0,0,0,0
ENSG00000243424,0,0,0,0,0,0,0,0
ENSG00000284288,0,0,0,0,0,0,0,0
ENSG00000242315,4,60,2,0,0,0,1,0
ENSG00000252935,0,0,0,0,0,0,0,0
ENSG00000252755,0,0,0,0,0,0,1,0
ENSG00000207215,1,0,0,0,0,0,0,0
ENSG00000222416,0,0,0,14,2,0,2,1
ENSG00000239211,0,0,0,0,7,0,0,1
ENSG00000207378,0,0,0,0,0,0,0,0
ENSG00000200151,2,0,0,0,0,0,3,0
ENSG00000274701,3,0,0,0,0,0,0,0
ENSG00000241550,2,0,1,0,1,0,15,1
ENSG00000276673,8,0,0,13,0,0,0,0
ENSG00000207067,0,0,0,0,0,0,0,0
ENSG00000202310,1,0,0,0,1,0,0,0
ENSG00000199667,0,0,0,0,0,0,0,0
ENSG00000265657,0,0,0,0,0,0,0,0
ENSG00000212414,0,0,0,0,0,0,0,0
ENSG00000221387,0,0,2,0,0,0,0,0
ENSG00000202399,0,0,0,0,0,0,4,0
ENSG00000221753,0,0,0,0,0,0,0,0
ENSG00000252558,0,0,0,0,0,0,0,0
ENSG00000252593,0,0,0,0,0,0,0,0
ENSG00000283555,0,0,0,0,2,0,0,0
ENSG00000206719,0,0,0,0,0,0,0,0
ENSG00000266756,0,0,0,0,0,0,0,0
ENSG00000275041,1,0,0,0,0,0,0,0
ENSG00000200806,2,0,0,0,0,0,2,0
ENSG00000265599,0,0,0,0,0,0,0,0
ENSG00000199450,0,0,0,0,0,0,1,0
ENSG00000207334,1,0,0,0,0,0,0,0
ENSG00000206776,0,0,0,0,0,0,0,0
ENSG00000251840,2,0,0,0,3,0,0,0
ENSG00000239115,0,0,0,0,0,0,0,0
ENSG00000199354,2,0,0,0,0,0,0,0
ENSG00000244033,0,0,0,36,4,0,5,0
ENSG00000200525,0,0,1,0,0,0,0,0
ENSG00000242170,0,0,5,0,4,0,4,4
ENSG00000240151,0,0,0,0,0,0,1,1
ENSG00000283522,0,0,0,0,0,0,0,0
ENSG00000238399,0,0,0,0,0,0,0,0
ENSG00000201782,0,0,0,0,0,0,2,0
ENSG00000252297,0,0,0,4,0,0,1,1
ENSG00000276193,3,0,0,0,1,0,2,0
ENSG00000276479,0,0,0,0,0,0,0,0
ENSG00000283172,0,0,0,0,0,0,0,0
ENSG00000252158,0,0,0,0,0,0,0,0
ENSG00000202360,8,0,3,0,2,0,1,7
ENSG00000244642,1,0,6,0,0,0,2,4
ENSG00000252852,0,0,0,0,2,0,0,1
ENSG00000207582,4,0,1,0,0,0,0,0
ENSG00000207704,0,0,0,0,0,0,0,0
ENSG00000199701,0,0,0,0,0,0,0,0
ENSG00000199153,0,0,0,0,0,0,0,0
ENSG00000251744,1,0,0,0,0,0,0,0
ENSG00000222795,0,0,0,0,2,0,0,0
ENSG00000199732,1,0,1,0,1,0,0,5
ENSG00000199652,0,0,0,0,0,0,0,0
ENSG00000202356,1,0,0,0,0,0,2,0
ENSG00000238372,2,0,1,0,0,0,1,0
ENSG00000212273,0,0,0,0,0,0,0,0
ENSG00000278374,1,0,7,0,42,0,2,5
ENSG00000265247,0,0,0,0,0,0,0,0
ENSG00000222146,0,0,0,0,0,0,0,0
ENSG00000276961,2,0,9,0,10,0,0,4
ENSG00000266712,0,0,0,15,0,0,3,0
ENSG00000221261,2,0,0,0,0,0,0,1
ENSG00000283710,0,0,0,0,0,0,0,0
ENSG00000284147,0,0,0,0,0,0,0,0
ENSG00000221768,0,0,0,0,0,0,1,1
ENSG00000238901,0,0,0,0,0,0,0,0
ENSG00000206695,0,0,0,0,0,0,0,0
ENSG00000253602,3,0,5,0,0,0,5,2
ENSG00000206678,0,0,0,0,0,0,0,0
ENSG00000206724,1,0,0,0,0,0,0,2
ENSG00000212221,0,0,0,0,0,0,0,0
ENSG00000276140,0,0,0,0,0,0,0,0
ENSG00000277732,0,0,0,0,0,0,0,0
ENSG00000278454,0,0,0,0,0,0,0,0
ENSG00000271555,0,0,2,0,0,0,0,0
ENSG00000288611,8,0,2,0,3,0,21,1
ENSG00000248911,3,0,0,20,1,0,4,1
ENSG00000147535,61,0,122,67,91,400,49,53
ENSG00000147548,768,76,2225,325,1548,996,325,937
ENSG00000255487,1,0,2,0,0,0,0,1
ENSG00000254898,0,0,0,0,0,0,0,0
ENSG00000272092,20,0,28,14,42,0,9,8
ENSG00000272159,0,0,0,0,0,0,0,0
ENSG00000255201,1,0,1,0,0,0,1,0
ENSG00000239218,10,0,1,1,7,0,6,3
ENSG00000196166,7,0,0,0,5,0,11,0
ENSG00000253361,11,0,1,0,4,0,19,0
ENSG00000253570,1,0,6,0,2,0,2,2
ENSG00000254321,0,0,0,15,1,0,3,0
ENSG00000207258,0,0,0,0,0,0,2,0
ENSG00000253574,6,0,0,0,16,0,10,1
ENSG00000250733,23,0,7,0,20,0,9,5
ENSG00000278324,0,0,0,0,0,0,0,0
ENSG00000221771,0,0,1,0,4,0,1,2
ENSG00000207110,0,0,0,0,0,0,0,0
ENSG00000283200,0,0,0,0,0,0,0,0
ENSG00000278275,3,0,6,0,29,0,1,0
ENSG00000222501,0,0,0,0,0,0,0,0
ENSG00000221176,0,0,0,0,0,0,0,0
ENSG00000280055,7,0,5,65,39,0,29,2
ENSG00000269954,6,0,18,46,41,0,12,16
ENSG00000170983,2,0,0,0,4,0,9,1
ENSG00000227203,3,0,6,23,2,2,0,2
ENSG00000079459,148,189,423,42,258,0,94,243
ENSG00000255046,1,0,4,0,0,0,0,1
ENSG00000255144,0,0,1,0,0,0,0,4
ENSG00000199985,0,0,0,0,0,0,0,0
ENSG00000274489,4,0,0,0,0,0,1,1
ENSG00000243503,1,0,1,0,0,0,0,0
ENSG00000219491,7,0,1,0,12,0,15,1
ENSG00000254238,0,0,0,0,0,0,0,0
ENSG00000253712,0,0,2,0,0,0,1,0
ENSG00000253229,0,0,0,0,0,0,0,0
ENSG00000254023,7,0,1,0,0,0,0,0
ENSG00000249395,7,0,0,0,0,0,8,0
ENSG00000104415,14,0,3,48,3,0,14,1
ENSG00000243537,0,0,0,0,0,0,1,1
ENSG00000253638,0,0,0,0,1,0,0,0
ENSG00000029534,59,701,44,632,116,6114,83,58
ENSG00000160882,13,0,0,13,3,1,16,4
